#Table1
specobjid,ra,dec,plate,mjd,fiberid
3802274019617644544,199.08895,33.24332,3377,54950,400
2766347686113208320,191.91582,28.814646,2457,54180,42
3231352050159740928,166.48603,28.176914,2870,54534,70
2639159197287081984,149.98951,25.230908,2344,53740,181
2883503130950002688,260.1879,63.842194,2561,54597,267
2872287836713805824,261.34446,64.863373,2551,54552,426
2873339246050043904,279.37052,64.194534,2552,54632,155
3248380186118350848,163.4672,10.097364,2885,54497,578
3248365892467189760,163.28549,10.493962,2885,54497,526
8215863537035091968,141.36528,51.709493,7297,57040,625
4280905184782032896,121.70365,38.720181,3802,55528,850
5007127117604823040,124.49011,31.801621,4447,55542,910
1338817354666108928,133.0696,6.9921117,1189,52668,445
5971774304810934272,140.76873,7.8923861,5304,55925,4
1408508529769211904,66.078586,27.967377,1251,52964,28
1408558007792461824,64.792327,27.824882,1251,52964,208
1407467566565189632,64.26128,27.858515,1250,52930,337
1413008830828144640,67.535354,24.638788,1255,52962,16
1414157819472537600,69.030746,24.653128,1256,52902,100
1415313132020066304,70.578379,25.038873,1257,52944,207
1414239183332993024,67.874883,26.022292,1256,52902,396
1414264746978338816,69.080471,25.851377,1256,52902,489
1413130876618827776,67.357053,26.357113,1255,52962,460
4444135928974254080,235.64469,25.744082,3947,55332,760
4364011216663715840,227.27673,29.990284,3876,55245,84
4482308228458192896,198.91412,37.351628,3981,55603,366
2081904166120220672,234.90879,27.101619,1849,53846,419
4442847306832650240,238.05591,25.636726,3946,55659,168
7257748268599189504,164.0225,29.455673,6446,56363,718
2741711198041958400,136.54282,17.906068,2435,53828,527
7271315690836959232,154.03835,23.220162,6458,56274,924
3007438149837233152,133.56418,12.04196,2671,54141,580
5114106305334714368,11.473419,10.39844,4542,55833,978
1658509710317348864,327.48989,-0.91647341,1473,52908,215
2772129749277894656,216.35142,56.530221,2462,54561,597
7554977598557626368,217.11008,55.292594,6710,56416,688
2757367976175888384,232.0438,49.257451,2449,54271,142
1905166186912442368,254.27563,27.291125,1692,53473,522
5635252550414344192,246.57778,27.423424,5005,55751,449
1996240378251995136,200.13199,14.172109,1773,53112,72
1918594792351098880,210.73289,13.201738,1704,53178,223
1998637051053893632,204.3874,14.232852,1775,53847,599
3837229968132251648,225.09392,12.118774,3408,54948,593
2352022006511200256,182.67166,33.792067,2089,53498,62
2651565812489414656,160.72676,24.727728,2355,53792,260
2653872862779172864,164.03919,26.055949,2357,53793,461
3007381524988402688,132.08581,11.48474,2671,54141,374
3229118665773312000,156.21533,16.625936,2868,54451,137
3047833382458255360,191.33146,-8.757127,2707,54144,81
8901403819188920320,12.456394,-4.3428848,7906,57333,142
8908246629418508288,13.650191,-4.3279572,7912,57310,460
4307883352424161280,145.10328,1.1758923,3826,55563,692
3228045542894364672,149.27208,1.22528,2867,54479,329
532592469741692928,140.23373,1.5207872,473,51929,152
5340230214281568256,147.26966,1.6289946,4743,55645,316
562994242218125312,149.76154,1.646707,500,51994,161
564128392505485312,150.84896,1.6988978,501,52235,191
8911704318593179648,16.731326,-2.6065277,7915,57309,751
4923793486581309440,17.594404,-1.7587941,4373,55811,848
8816923937462001664,36.29382,-0.47537282,7831,57016,6
3161666927168874496,256.04536,28.566316,2808,54524,509
1316293860397180928,238.79215,45.446924,1169,52753,425
1317425532790401024,241.64323,43.313114,1170,52756,446
5629655760747077632,256.05579,29.099886,5000,55715,568
7456845085444907008,201.38458,44.20811,6623,56367,36
1523349222752020480,229.84053,35.607181,1353,53083,24
5596943091334356992,235.07206,33.127975,4971,55747,344
3284419979243448320,181.77854,0.733718,2917,54556,618
3723466798910251008,199.71906,0.70500299,3307,54970,421
339050660802619392,210.31324,0.73414501,301,51942,563
7979440217877618688,152.93136,60.185749,7087,56637,682
7560629088878043136,236.29297,52.605127,6715,56449,768
8250829925491122176,124.45485,46.379585,7328,56715,856
9231504699231805440,208.69632,59.786366,8199,57428,914
7666318544670269440,208.6962,59.786413,6809,56454,240
890693793194469376,220.08635,57.444135,791,52347,389
7997504369690910720,166.74728,61.6569,7103,56661,863
3646810770991325184,197.50191,49.188911,3239,54888,76
7486296054100369408,166.71069,46.092418,6649,56364,682
3748186843959631872,172.79345,46.934529,3329,54970,240
5135387349216108544,152.03805,42.949404,4561,55614,574
1623643374349215744,171.02212,47.589786,1442,53050,348
2282363545754560512,180.10038,38.288996,2027,53433,598
790425751609436160,32.469914,-0.11221721,702,52178,160
1229622380523972608,357.95527,0.35923596,1092,52639,508
1300522462722680832,33.991339,0.213217,1155,52581,393
388508888615380992,241.56891,-0.59778858,345,51690,267
3150440086684854272,281.14475,41.366314,2798,54397,626
3171812122686416896,253.558,12.729098,2817,54627,553
4576946488853110784,249.62935,15.241792,4065,55368,594
3151494517849352192,262.49357,45.36344,2799,54368,366
2609850905113159680,302.50667,-12.690585,2318,54628,54
2593073182323795968,301.79118,-10.1821,2303,54629,457
3150330685277890560,278.44416,40.901453,2798,54397,228
4861686467691257856,333.36964,3.7479466,4318,55508,184
7040277516548808704,13.476424,27.20758,6253,56574,92
2157248740488931328,312.19697,-6.514357,1916,53269,89
2612215680166029312,319.91321,-6.805922,2320,54653,465
813018517308729344,339.03322,-8.376383,722,52224,432
2158473051518298112,311.57479,-4.891351,1917,53557,447
3730242264925052928,215.06261,9.2518187,3313,54999,494
5500286673202683904,234.1829,7.4377392,4885,55735,966
5960696175354945536,134.25265,9.9201752,5294,55922,662
2001883634616788992,209.07867,12.822099,1778,53883,122
1989494055217686528,186.56891,14.560178,1767,53436,105
3663706141558415360,189.07393,14.346639,3254,54889,101
1990597964992636928,189.32414,14.347163,1768,53442,25
6060814132294164480,177.49095,15.279313,5383,56013,345
701466737576536064,243.38043,50.902263,623,52051,113
2787768640584391680,199.3268,16.529898,2476,53826,147
4807716389736390656,27.743339,3.208006,4270,55511,450
2131437704523573248,339.25271,13.962811,1893,53239,397
5674640088832647168,342.72569,14.233011,5040,56243,380
6910861150071529472,355.98018,16.014308,6138,56598,318
8071612002605178880,3.84064380000001,-10.899794,7169,56628,129
737546388870555648,9.2452314,-10.825332,655,52162,298
3291063503493818368,192.31169,48.726342,2923,54563,211
1476194187358529536,176.75423,57.687435,1311,52765,507
8360017478483419136,185.40948,46.435335,7425,56777,766
8347497888847208448,196.8211,45.815928,7414,56748,276
1865782230949849088,244.64839,24.032534,1657,53520,604
1561656208450938880,231.26884,32.419805,1387,53118,120
1564019059224242176,234.7935,31.134523,1389,53135,524
5321011301907931136,238.60905,29.069942,4726,55712,30
3800002154605944832,190.15985,37.200076,3375,55003,327
3099631101874825216,230.83484,12.124696,2753,54234,104
629453678205495296,154.18959,58.897439,559,52316,275
6450480788114743296,138.02746,53.243112,5729,56598,728
3574829592004894720,127.98253,47.698469,3175,54828,354
7539135284966825984,155.33068,54.840471,6696,56398,398
5277293631098560512,138.3924,44.587874,4687,56369,730
937948603379378176,140.00804,45.50597,833,52314,269
7581982703144116224,228.30017,48.377236,6734,56386,628
5841388166628483072,249.22549,34.967001,5188,55803,798
9968784420629356544,150.49927,35.259567,8854,57450,242
1852265378915313664,219.66088,35.159908,1645,53172,582
6826537945681338368,255.46841,41.648145,6063,56098,752
5611528664174796800,258.69945,39.450097,4984,55827,158
2546842841443756032,262.89529,31.999922,2262,54623,208
2457894806421006336,266.4546,24.211567,2183,53536,201
3706552186453467136,260.15601,36.2965,3292,54943,326
2529981823015033856,257.12114,42.308052,2247,54169,308
3337240519116875776,218.62123,20.796763,2964,54632,266
3222450128086394880,173.96268,1.017131,2862,54471,453
3312559779745916928,72.473167,-5.164682,2942,54521,590
2450000599672973312,242.71732,52.30304,2176,54243,154
694825962574997504,236.42926,57.016982,617,52072,530
706070944078129152,249.02089,46.86792,627,52144,479
6790511897324003328,251.45783,44.221728,6031,56091,762
6785976961816567808,250.2382,46.448592,6027,56103,648
9942907414436093952,139.14613,38.929504,8831,57448,310
5283950062128308224,151.20171,43.881528,4693,55632,370
1786819419683448832,130.03541,27.21186,1587,52964,59
1782460955205068800,120.39879,21.233976,1583,52941,587
1788084407827982336,132.37126,28.955654,1588,52965,565
6132902786612830208,208.526,7.9633104,5447,55958,458
3295520924605900800,230.05132,5.92491,2927,54621,43
6138533110763986944,210.98737,8.3464098,5452,55957,461
3268541657368258560,204.99028,9.171833,2903,54581,197
3321529596242847744,236.95519,5.7806099,2950,54559,454
5491015590687514624,239.53346,5.5012136,4877,55707,6
2448908515939477504,240.32565,5.336833,2175,54612,277
3713218800011812864,244.49964,4.7933878,3298,54924,3
3296742481906919424,204.1657,9.601117,2928,54614,391
3296645175127861248,206.63916,9.310222,2928,54614,37
5993265359624314880,147.90179,11.575668,5323,55957,364
6040580643301072896,167.67292,13.398425,5365,55945,464
4760379939806486528,20.259538,-0.47003501,4228,55484,273
783679973415217152,20.450998,-0.18139447,696,52209,195
3746013658908565504,170.76313,18.025447,3327,54951,526
3171693925186430976,253.24879,11.08637,2817,54627,123
8658400749519085568,28.503621,26.34487,7690,57046,838
3731297520723271680,223.84457,-0.69868913,3314,54970,237
408787461460748288,232.36853,-0.64989649,363,51989,312
8246363163194269696,123.47744,48.302052,7324,56935,990
4160388809471533056,126.98711,52.184434,3695,55212,686
2624540365595633664,128.39557,53.047924,2331,53742,246
6806074934340591616,248.07854,40.771908,6045,56072,36
1095607027809413120,254.76388,33.462781,973,52426,387
874946312330569728,177.92691,63.236041,777,52320,444
4520635554887344128,223.58053,2.0565943,4015,55624,536
567570415015192576,156.61221,2.6505924,504,52316,425
1298217892256442368,328.25632,-0.65552,1153,52933,201
1186774685203851264,238.5029,39.846026,1054,52516,277
1949086460657297408,244.54009,6.8233804,1731,53884,559
1942209571590268928,236.00034,9.4553267,1725,54266,117
6156519197805355008,218.99148,12.837936,5468,56014,358
6162122859135082496,221.62624,12.543138,5473,56033,264
6175767798939099136,227.23448,11.466922,5485,56063,752
6537049182028406784,145.50023,31.488919,5806,56310,270
3627766404528316416,172.46277,28.374063,3222,54862,425
6734167428136148992,187.5768,28.959749,5981,56340,582
2501788414525859840,176.8997,29.250953,2222,53799,141
5353830073857187840,190.46364,4.4226405,4755,55660,640
692598906386671616,234.51104,58.717905,615,52347,620
3248324660781148160,162.36984,9.9830558,2885,54497,376
3249446712414070784,163.1155,10.060447,2886,54498,362
2468096361858361344,254.90517,40.451846,2192,54232,450
2706776414018889728,144.54058,53.814457,2404,53764,411
8314927330137972736,153.27322,46.767439,7385,56710,569
7524465601131028480,178.80128,51.287698,6683,56416,278
7500903340953280512,152.41859,46.904148,6662,56364,575
1337712620056111104,131.25622,5.7553383,1188,52650,522
1407391425384966144,66.012783,26.480722,1250,52930,60
1408567903397111808,64.653484,27.815372,1251,52964,244
1407483234605885440,64.260809,27.640077,1250,52930,394
1414172662879512576,69.147431,25.117058,1256,52902,154
1413132800764176384,66.989854,26.036034,1255,52962,467
1413166335868823552,67.925851,25.999205,1255,52962,589
9421580847788564480,171.9834,40.560968,8368,57431,183
1712537788181669888,322.53625,-0.233687,1521,52945,160
1113611256540981248,323.07549,0.53300623,989,52468,350
2072824668020041728,218.52167,32.40586,1841,53491,156
4444122734834720768,235.41315,25.959396,3947,55332,712
4351700535176306688,219.14177,33.147454,3865,55272,354
5000145218600673280,130.63367,33.743203,4441,55532,86
6538310322184232960,142.80481,32.293644,5807,56329,762
6538311971451674624,142.96925,32.17691,5807,56329,768
1362438163519268864,132.28939,34.496586,1210,52701,361
7292469471448375296,186.38665,30.669943,6477,56365,57
5058674697337544704,124.07241,17.028529,4493,55585,23
5953806084783185920,132.12051,11.80208,5288,55865,172
5256828687022530560,21.723961,10.566201,4669,55831,7
5250212926598389760,14.930945,11.497686,4663,55893,515
1297074675175680000,325.3366,-0.960478,1152,52941,138
2774268019667396608,231.2728,49.706416,2464,54272,184
1905173883493836800,254.34934,26.645432,1692,53473,550
5639905957762801664,243.77187,29.920261,5009,55707,994
2347532148782688256,133.58991,23.199139,2085,53379,112
2349796868461979648,139.46933,25.763763,2087,53415,159
3659321563964088320,160.0495,24.603453,3250,54883,534
6751116945540489216,201.08244,25.825405,5996,56096,804
7225092497453588480,161.871,25.667411,6417,56308,701
3627676244574838784,173.25957,27.006504,3222,54862,97
3657033480216354816,150.02588,15.260574,3248,54880,402
2725855696066209792,123.22018,9.7078431,2421,54153,189
3261762893372221440,191.75597,-2.684438,2897,54585,112
5356040366989484032,192.0795,3.8342008,4757,55653,489
3027665040753846272,190.75118,-7.513441,2689,54149,437
8884592286383448064,29.721712,-4.4426048,7891,57332,422
603487056949176320,220.54331,1.3210915,536,52024,17
5340263199630401536,146.37805,1.7434188,4743,55645,436
5335691980021145600,157.40072,1.8363356,4739,55644,190
3651320968057561088,166.78751,2.128288,3243,54910,100
1314009349860911104,232.50291,48.186999,1167,52738,306
9231332075906244608,207.94883,57.353857,8199,57428,286
2757342687408449536,232.5135,48.716597,2449,54271,50
1308385346710431744,217.47745,56.073691,1162,52668,326
1768895184650659840,248.0508,23.096242,1571,53174,387
4715400296859148288,246.69926,24.755844,4188,55684,478
4714310680987017216,248.36688,23.562844,4187,55693,610
3727865944479997952,216.08534,34.745725,3311,54943,41
3632182867775299584,123.18535,18.18972,3226,54857,108
2192300349266618368,148.92356,29.307739,1947,53431,630
4425025867127693312,240.29812,20.687661,3930,55332,870
2407234262123177984,219.63111,29.388709,2138,53757,219
2783322771172648960,190.13288,29.893156,2472,54175,357
3231442759869032448,164.42898,28.701577,2870,54534,400
3231450731328333824,164.57359,28.769263,2870,54534,429
7292553309209993216,184.6928,30.243685,6477,56365,362
3643535051041382400,194.05275,29.953489,3236,54892,447
2582814723804260352,143.96931,24.345222,2294,53733,1
3017426113463871488,64.55974,15.143616,2680,54141,52
2628015371893893120,52.229192,5.381715,2334,53730,600
3513985365977440256,58.345654,11.375691,3121,54749,188
3036645580878145536,56.5415,11.110382,2697,54389,340
6185753010330640384,120.99669,7.8395641,5494,55857,214
408863877518878720,233.60356,0.63223655,363,51989,590
4527367864517107712,219.46585,0.88204026,4021,55620,452
3640088906705248256,171.44652,-1.0009764,3233,54891,198
4251635080387076096,180.16096,-0.89971531,3776,55209,862
7865706186686832640,207.89312,66.387623,6986,56717,616
4138978019107643392,117.02011,44.108976,3676,55186,618
875958449777698816,183.72362,62.128595,778,54525,30
3747058744928870400,168.85054,61.61955,3328,54964,232
915384976181061632,241.81035,46.550815,813,52354,103
7852129412493320192,182.09503,62.930924,6974,56442,376
1119186609439270912,147.97768,5.8125201,994,52725,153
7915119609115549696,216.19844,52.816453,7030,56448,157
7563868249277833216,218.84119,51.914397,6718,56398,264
1863502943395801088,240.09381,26.488832,1655,53523,504
4710934626457067520,245.71557,23.217275,4184,55450,616
1767709086062766080,250.41636,21.16999,1570,53149,168
1768953458766931968,249.99378,23.016438,1571,53174,599
4457513692771098624,232.14793,26.803918,3959,55679,276
7309442907273928704,201.72241,30.47582,6492,56362,366
5180349128035508224,178.76524,31.807148,4601,55589,304
5191599331245793280,181.68285,32.414339,4611,55603,272
6724101948839010304,195.21032,27.182839,5972,56334,828
7217179037860339712,174.08848,27.646248,6410,56336,584
2503006948186679296,178.07602,27.807186,2223,53793,478
