,Su,Sg,Sr,Si,Sz,Pg,Pr,Pi,Pz,Py,SMu,SMv,SMg,SMr,SMi,SMz,VRu,VRg,VRr,VRi,VRz,VRy,DEu,DEg,DEr,DEi,DEz,DEy,a_fwhm,a_height,b_fwhm,b_height,g_fwhm,g_height,d_fwhm,d_height,is_mpms
855,-38.110428807730145,-39.0123509518552,-39.13542417731621,-39.1377948841997,-39.09300002346221,-39.03769348382491,-39.13580299798235,-39.13680306700053,-39.09373226114543,-39.091072019798716,-37.925776604061255,-38.54065118531631,-39.064105887236984,-39.13381372741089,-39.1275738069,-39.09350983055866,-38.31930010901061,-39.0247515533367,-39.13614124820569,-39.13686468424409,-39.09371612769049,-39.094537091185195,-38.523942299231024,-39.029875532133666,-39.13925997462738,-39.124568076213386,-39.09055879364086,-39.09221059806768,12.619860965089007,0.365656171793868,13.59039574247019,0.4394231227386319,12.428887935901002,0.49222126345498995,11.817818817242541,0.5225565040829914,1
856,-38.14554633024362,-38.98379885370489,-39.12817123386573,-39.13999607268607,-39.09563536003883,-39.01180654154032,-39.128663608182336,-39.13921747784707,-39.09809262311903,-39.08913719695326,-38.00539632536653,-38.517276406733984,-39.04194623437772,-39.12586203908107,-39.131723640392266,-39.094435146217975,-38.324670472373384,-38.99753194613348,-39.12916271688455,-39.139279867857596,-39.09789905957358,-39.09268101720573,-38.50370673509698,-39.00324834131537,-39.13405779987498,-39.129178230521276,-39.09051729188727,-39.09070660438606,12.949563621770155,0.35987393550955876,12.987534367198284,0.429627176539106,11.869137003303285,0.47807553705589895,11.2719540723404,0.5065982584928402,1
857,-38.19803463624022,-38.9520483306336,-39.123510041451084,-39.14564253094383,-39.10443334375374,-38.98321843766615,-39.12403740521164,-39.14509029240394,-39.108666755250674,-39.09244903344823,-38.09749248986942,-38.50571090477251,-39.01802001370808,-39.120101729934404,-39.13943306857286,-39.10182860762486,-38.34494651830738,-38.96732853372026,-39.124737906344016,-39.14514957537938,-39.10835720499588,-39.09588711333149,-38.494756224925695,-38.97379322971312,-39.131763825785306,-39.13739892451799,-39.096862693845125,-39.093962109818754,12.198018662389497,0.368306320710196,10.385343037882954,0.43455066476285475,9.527020924597782,0.4724565393844768,9.11733354156891,0.49511012615639644,1
858,-38.23753724960281,-38.92680657878037,-39.11481871893061,-39.14412685865716,-39.106248698738696,-38.960001266372856,-39.115432986475966,-39.14373382662234,-39.11155001105523,-39.09079048544854,-38.16512723911982,-38.496553041328546,-38.99772633475369,-39.110863929077844,-39.13939839839455,-39.102818845707596,-38.36032916292052,-38.94309193435558,-39.11625883178527,-39.14379189716277,-39.11118524509444,-39.093993333004,-38.48686062460245,-38.95001898610417,-39.124658151783805,-39.13774170426903,-39.09730287399472,-39.09196715129815,12.308759670388344,0.3718466516782318,9.420951997303067,0.4321545413423913,8.582630712776057,0.4644900350295469,8.207928316484201,0.48428292923170396,1
859,-38.25948820705031,-38.89831477220556,-39.107081551114824,-39.14442934649954,-39.11062794699565,-38.934062455818044,-39.107759387684865,-39.14420585275466,-39.116726400945026,-39.09249500066452,-38.20475497042894,-38.48183010897334,-38.97544710207436,-39.10237123078083,-39.14110163140677,-39.10666618729471,-38.36388489646749,-38.91587603630223,-39.108737948255154,-39.14426126351427,-39.1163461523212,-39.09526239567071,-38.47199069066832,-38.92337951170319,-39.11877851521998,-39.139765741651274,-39.10083627744078,-39.09291899648182,11.921941541658425,0.3761576085988538,8.159724815153282,0.4237496478124198,7.483881865027717,0.44519699721991857,7.203747958826756,0.4593758182911618,1
860,-38.136236219084175,-39.04507987551885,-39.15993225105744,-39.15769632097902,-39.10992855462753,-39.06958033506942,-39.160273226314175,-39.1565742567075,-39.11069544800152,-39.10798119429262,-37.94774656425622,-38.572668639825025,-39.09469108098281,-39.158670435852486,-39.14656429010168,-39.11043482772965,-38.34842568653802,-39.057049634691836,-39.16053590963987,-39.15664040422821,-39.11068699799583,-39.11137722282537,-38.555752239871964,-39.06199097949602,-39.16281707227135,-39.14339022279651,-39.1076099654795,-39.10881938920508,12.928680892472515,0.3673273210483702,14.029370856568327,0.44305415301710394,12.781576261023087,0.49708052906862027,12.133266711182765,0.5278946637789486,1
861,-38.17059175643,-39.01573371167194,-39.152419548938155,-39.159883581989945,-39.112296950423655,-39.0429707929205,-39.15287729631085,-39.158979579420425,-39.11485899589678,-39.10565118151504,-38.02744923838861,-38.54793760380483,-39.071899409603446,-39.15044231045436,-39.150740107558654,-39.111009145620734,-38.35265502873239,-39.02907033952863,-39.153304713215675,-39.15904682356626,-39.11466314476232,-39.10913395389818,-38.53419250647265,-39.03462028088177,-39.157406157811714,-39.14803084489765,-39.10718606505917,-39.106950288895305,13.303944392967454,0.3608423138032949,13.470580259652724,0.4326304961710168,12.262589009968496,0.48239613643234197,11.623777064492213,0.5114622221031874,1
862,-38.22446023964601,-38.984382304403326,-39.14833793862808,-39.16622090535457,-39.121611127896315,-39.01478098823388,-39.14883006673784,-39.16554529530153,-39.1260277286308,-39.109257761442635,-38.12165380795136,-38.53709368555684,-39.04838790317836,-39.14524720768524,-39.15916851814907,-39.1188520611602,-38.37394962362252,-38.9992626528974,-39.14946106503539,-39.165609531128666,-39.125707671651476,-39.112672302365226,-38.52610730672305,-39.005563687213616,-39.15571558745475,-39.15697871996298,-39.11391101111077,-39.11057690957993,12.564291968153162,0.3690962683044911,10.79080896373572,0.43807459490054723,9.860194027391525,0.4775102980479342,9.418222893037019,0.5008368011772117,1
863,-38.26332364087435,-38.95671396890359,-39.138120031435705,-39.16366363059355,-39.1226351113218,-38.989221214086804,-39.13870056008351,-39.16316035515679,-39.12817922381784,-39.1066115723775,-38.189602954257936,-38.52587486977917,-39.02588790761091,-39.13443837599449,-39.1582032151681,-39.11900178511705,-38.38796138293619,-38.972641197331754,-39.13946525593118,-39.16322313053925,-39.12779932352872,-39.1097929731081,-38.516249216326,-38.9794240010934,-39.1471843096992,-39.15641643787821,-39.11346712743698,-39.10761157934817,12.636913571846073,0.3719401425801207,9.761164235336171,0.43510626227842497,8.865329603772292,0.4690083411485077,8.46565335842222,0.48950660032380017,1
864,-38.287463557962,-38.92774398603889,-39.130109209298865,-39.16384722286493,-39.12703649068576,-38.962803220161724,-39.130750991138235,-39.163518550528764,-39.133431462825925,-39.10815447422483,-38.232257694645156,-38.511796346098194,-39.0031471141412,-39.12565174530886,-39.15984509089175,-39.12283289626275,-38.39293748739021,-38.944943768374806,-39.131671132348124,-39.16357857797439,-39.13303356595592,-39.110891108960764,-38.50208558355526,-38.95230545743772,-39.14106020990372,-39.15839594028871,-39.116953194135114,-39.10838948535484,12.198603343803807,0.3762454858837981,8.425830262155472,0.4271376112072037,7.707492090232176,0.450363850153547,7.408656406278544,0.46532889715996945,1
865,-38.161534476415646,-39.07723125563784,-39.184034510878185,-39.17721339946422,-39.126570953553625,-39.10092005575515,-39.184338161335475,-39.17596160082486,-39.127346994732754,-39.124655541064556,-37.96923347667202,-38.60406052335175,-39.12476751193134,-39.1831190839746,-39.16517049531165,-39.12709742426941,-38.37698718693525,-39.0887848212364,-39.18452581109729,-39.17603214951515,-39.127348474195806,-39.127986469350105,-38.58694019838268,-39.093550776014084,-39.18597476763693,-39.16182885012192,-39.124407687271166,-39.12519988529454,13.240646450741577,0.36905742455223345,14.456861114989215,0.44678737122337076,13.116958981630358,0.5019726238438644,12.428549713685065,0.533221758813131,1
866,-38.19503002335299,-39.047188615116504,-39.17625454173003,-39.179381200181126,-39.12862911909052,-39.073671411030844,-39.176679067294,-39.17835266226861,-39.13127342304378,-39.12189851998437,-38.04890276760498,-38.57795471182088,-39.101406376743974,-39.17461102777345,-39.169367162418155,-39.12727078723419,-38.38001659886497,-39.060137672867214,-39.17703500289427,-39.17842459896568,-39.13107721121829,-39.12531471903413,-38.564017468746236,-39.06552395879653,-39.180345972826785,-39.166493172469416,-39.1235613453333,-39.12291571462413,13.661777619668406,0.36190705275768126,13.963971719431571,0.4356216887718191,12.66303509642593,0.4866423634226503,11.980050141282355,0.5162211274137269,1
867,-38.24661743243989,-39.01253309910294,-39.17013244812033,-39.184349803281435,-39.13676949552963,-39.04229203166363,-39.17059462355917,-39.18356673097799,-39.14132753893321,-39.12415438624694,-38.1415872153076,-38.56394614190028,-39.074895075412236,-39.16731447577788,-39.17655301253137,-39.13388809073115,-38.39853109200647,-39.027082729755634,-39.1711659954471,-39.18363529699289,-39.14099976095917,-39.12753991367491,-38.552884971599696,-39.033246683054216,-39.17675856601228,-39.1742228880767,-39.128988537326336,-39.12528410675651,12.902916410003462,0.3691252826113262,11.178822749665121,0.44037860923963734,10.182948164524182,0.4811298567517715,9.70921281674081,0.5050476792807771,1
868,-38.28814293493862,-38.986210397201276,-39.16108359771516,-39.18288403464052,-39.138704892313186,-39.0180506238892,-39.16163277428022,-39.18227070945839,-39.14447066270482,-39.12218195165646,-38.21305044905327,-38.55439266870035,-39.05367932219789,-39.15767915351118,-39.17668572919268,-39.1348814496871,-38.414706987719896,-39.001790856468546,-39.162336435577316,-39.18233818629465,-39.14407645136295,-39.12534647792671,-38.54482207890676,-39.008432744348504,-39.16937780846812,-39.174765810123006,-39.12933992072786,-39.12301494272535,12.986628284195234,0.3720281919207106,10.128191128036104,0.43785510777534103,9.169547032194968,0.4732637877955113,8.741373182204859,0.49443388602334964,1
869,-38.314370713385955,-38.95666938311589,-39.152757058750325,-39.18293300261722,-39.14312202199102,-38.99106568952233,-39.153365263995624,-39.18250004821216,-39.14979689736914,-39.12354239025413,-38.258628990114715,-38.54085579979636,-39.030396916739655,-39.14855404684219,-39.178256427459694,-39.138686774698115,-38.420998112098104,-38.97352163681363,-39.15422757743904,-39.18256466638514,-39.149381781609534,-39.12625436570678,-38.53125958562398,-38.98074605996895,-39.16297288860546,-39.17669230608982,-39.13276439841078,-39.12360101905635,12.49407938455824,0.37630117934729396,8.71367348124243,0.4303036231225257,7.9491598652371405,0.45521317142940665,7.630121111283785,0.4709373241143947,1
870,-38.186867581054045,-39.10939243782926,-39.20814004254596,-39.196731674253044,-39.14321557765828,-39.132269080839365,-39.20840703375614,-39.19535010603698,-39.144000857675074,-39.14133130827321,-37.99073082344759,-38.63548649408372,-39.15485420637229,-39.20757297296729,-39.183778428912476,-39.14376231489961,-38.40559230534362,-39.120530523432265,-39.208519594593604,-39.19542504215216,-39.144012313001866,-39.14459685011397,-38.61816355351932,-39.12512033446586,-39.209135989038344,-39.18026963655613,-39.14120773477475,-39.14158113105834,13.549919158930486,0.3708435444341994,14.8808795790503,0.45054792466839594,13.445973937472715,0.5068930531633864,12.718302122640567,0.5385498286827529,1
871,-38.219494573317576,-39.07865305719824,-39.200092626800654,-39.19887991458897,-39.14496299571368,-39.10438092614022,-39.20048451300049,-39.19772681286454,-39.14768956671648,-39.13814726138803,-38.070362779462215,-38.60800501695465,-39.130922942603206,-39.19878459377803,-39.187995754522106,-39.14353425292575,-38.40741549868818,-39.091215082296756,-39.20076891435711,-39.197803427801176,-39.1474930416054,-39.14149662664205,-38.59387573737163,-39.09643698437499,-39.203289046365015,-39.184957408780804,-39.13993851962978,-39.1388819331044,14.019478317287575,0.36302712262434733,14.456851814021832,0.43866510243256934,13.059483499479455,0.4909286835848752,12.331569376045541,0.5210124580994875,1
872,-38.268794708169985,-39.040690897623044,-39.191929185541454,-39.20247951223109,-39.151929147906465,-39.06980948038067,-39.19236180439442,-39.201588958547106,-39.156628623845116,-39.13905218749882,-38.16152517487757,-38.59082769716755,-39.101409027680205,-39.189385170870885,-39.193938617492876,-39.148925484360475,-38.423142354664826,-39.05491010657712,-39.192873513177034,-39.201661843318135,-39.15629316673433,-39.14240844122439,-38.57969135610135,-39.060936446271086,-39.197803880856085,-39.19146842337425,-39.14406752498833,-39.13999192159072,13.24504300962783,0.36920022509296746,11.568227436764287,0.44274269444123204,10.503350420088776,0.48480861843066514,9.997020841626275,0.5093069869004984,1
873,-38.3129793440698,-39.01571426296027,-39.18404953901231,-39.2021052752995,-39.154775869825414,-39.04688679330563,-39.18456777313273,-39.2013818832246,-39.16076321246735,-39.137753667160126,-38.23650287986322,-38.5829404055541,-39.08147786759082,-39.180923551771954,-39.19516930740717,-39.15076235546896,-38.441478953868575,-39.03094824315818,-39.185210360945874,-39.20145404837824,-39.1603547303322,-39.14090100784201,-38.57342351640023,-39.037448645397504,-39.19157378297729,-39.19311647372024,-39.14521407748559,-39.138419008338566,13.339936324827175,0.37216618111180433,10.496380900894277,0.44066103199928075,9.471165459063663,0.47756871587746713,9.013542328224105,0.4994000461800504,1
874,-38.341289679357615,-38.98560134603622,-39.175406947750275,-39.202019520879034,-39.15920848490455,-39.0193341511568,-39.17598196153223,-39.20148227095096,-39.166163094317014,-39.138931434720114,-38.28500504421311,-38.56993701278664,-39.05765311119586,-39.171459537784244,-39.19666863187354,-39.15454158617695,-38.44907621403908,-39.00210638972153,-39.17678641317643,-39.201551467332806,-39.16573078740123,-39.141618497923446,-38.56045443715284,-39.00919302520067,-39.184887733623384,-39.1949897096152,-39.148576622477584,-39.13881318328548,12.79187536863926,0.3764027563088999,9.001558458637696,0.43350670684515863,8.188128001813979,0.4600774159008267,7.848231530825274,0.4765429360185695,1
875,-38.21152103235624,-39.14076546913983,-39.231613472328675,-39.215657751923544,-39.15941484696705,-39.162855900191175,-39.23184457556502,-39.21414769337348,-39.160173312327686,-39.15764333698523,-38.01161665065454,-38.6660738568352,-39.184211271411236,-39.23139205239313,-39.20179812732749,-39.16001632551245,-38.43343839795445,-39.151500976298436,-39.231882742436426,-39.214226835224416,-39.16019804936764,-39.16084635901193,-38.64854357969203,-39.1559206674671,-39.23167434119404,-39.19812200960247,-39.15761084023846,-39.15760260163903,13.859294141927904,0.372681716170942,15.290934004355423,0.4544192949981568,13.759450150621293,0.5118282783170985,12.988134451026287,0.5438731553033794,1
876,-38.24321766559181,-39.109425012594016,-39.22333303503571,-39.21782186626452,-39.160870233990124,-39.134416626555684,-39.22369366070361,-39.21654568033516,-39.163642457077216,-39.154053520981904,-38.09110429290894,-38.63723467730479,-39.15978719246036,-39.22236058098132,-39.20607176051711,-39.15940512209771,-38.434032184508865,-39.12160999088657,-39.223907029430976,-39.216626778922155,-39.163448494934386,-39.15734627295828,-38.62289522137691,-39.12667100917246,-39.22564281639114,-39.20286969857032,-39.15592980060647,-39.1545264331138,14.378125700510292,0.3642557537582729,14.956070774073744,0.44173916174698385,13.459921543968683,0.4951603536054548,12.683685162977056,0.5257102889139101,1
877,-38.29158429036712,-39.070121889958685,-39.21452592477786,-39.221135883382686,-39.16743536213367,-39.09856900690619,-39.21493010438684,-39.220129878066786,-39.1722449611708,-39.154401927190975,-38.18199072659067,-38.61858741050598,-39.12910160764039,-39.21228636813757,-39.211786901444114,-39.16433019426319,-38.448507185655586,-39.08399484571627,-39.215377090605486,-39.22020736691558,-39.17190330624676,-39.1577348148211,-38.6073564529359,-39.089876267889466,-39.21959157779273,-39.20916255093178,-39.159535801956395,-39.1551561831141,13.63472122391823,0.3696237400375433,12.01675662070768,0.44535191160806514,10.871947089159438,0.48871609960844764,10.3252619190859,0.513808016595487,1
